Latitude,Longitude,FloodPlain,Mortgage_Date,Mortgage_Maturity,HomeValue,OwnerIncomeToday
37.481526,-122.138169,Yes,2016,30,546157.976642348,53915.8122471428
37.481567,-122.138004,No,2012,30,162090.140264026,26073.0374587458
37.481609,-122.13784,No,2011,30,325353.390663142,43690.7036463219
37.481652,-122.137671,No,2004,30,378736.278099564,64189.3359449444
37.481737,-122.137345,No,2000,30,344220.020325203,43675.4229674796
37.48178,-122.137183,No,1999,30,237299.517463235,47748.2970588235
37.481822,-122.137021,Yes,2018,25,583903.103563468,94746.2116547925
37.481866,-122.136856,No,2012,30,190136.15797546,33168.8891104294
37.48191,-122.136692,No,2012,30,214668.123797808,40451.4168044077
37.481955,-122.136528,No,2018,30,583903.103567865,98057.4353363307
37.482044,-122.1362,Yes,2016,30,546157.976642348,88215.0976846508
37.482089,-122.136036,Yes,2009,30,337469.978954679,48811.6577560047
37.482134,-122.135875,No,2012,30,214668.123728287,44683.9234159779
37.482179,-122.135713,No,2010,30,334863.853690774,57209.0718668598
37.480812,-122.139147,No,2012,30,255905.38132573,50707.8927298645
37.480656,-122.13921,Yes,2012,30,162090.140264026,27101.4714521452
37.480527,-122.139261,Yes,2018,12,583903.103570064,98057.4353363307
37.480388,-122.139289,No,2012,30,162090.140264026,27333.9869636963
37.480252,-122.139316,No,2012,30,214668.123693527,28298.8228650137
37.480113,-122.139344,No,2009,30,337469.978954679,45523.9502276996
37.479973,-122.139373,Yes,2012,30,214668.123710907,38805.4420110192
37.479762,-122.139412,No,2012,30,214668.123702217,46173.1387052341
37.480934,-122.138645,No,2015,30,490010.863960369,82630.7762312408
37.480996,-122.138386,No,2012,30,214668.123697872,37002.7077134986
37.481041,-122.138222,No,2012,30,214668.123695699,34453.4995867768
37.481085,-122.138059,No,2006,30,680449.21875,88820.6326388889
37.48113,-122.137896,No,2018,30,583903.103571163,135861.06695552
37.481174,-122.137733,No,2007,30,583192.804641606,102404.082433853
37.481219,-122.13757,No,2017,30,576220.269663838,128254.195618472
37.481307,-122.137244,No,2016,30,546157.976642348,45760.9821380209
37.481352,-122.137081,No,2003,30,415845.743660304,90495.1440217391
37.481396,-122.136918,No,2012,30,190136.15797546,30725.1719325153
37.48144,-122.136754,No,2011,25,325353.449850969,59176.6224620897
37.481493,-122.136574,No,2016,30,546157.976642348,42211.3786681221
37.481224,-122.136629,No,2014,30,408915.241733374,57745.4907576372
37.481057,-122.136738,No,2018,30,583903.103570613,146471.87434042
37.48086,-122.136826,No,2017,26,576220.269663838,82331.7892256853
37.481013,-122.137038,No,2011,30,325353.420257056,52311.392199663
37.48097,-122.137266,No,2013,30,347498.840987821,25245.5727022583
37.480926,-122.137474,No,2007,30,583192.804641606,132164.231559452
37.480875,-122.137677,No,2012,30,162090.140264026,26636.4404290429
37.480806,-122.137882,No,2012,30,326668.750736549,48208.1918081483
37.480729,-122.138093,No,1991,30,282882.135646108,47302.3694566813
37.48058,-122.138185,No,2010,30,334867.210638979,43941.7863759768
37.480397,-122.138249,Yes,2014,30,408905.461144531,52237.6354251149
37.480251,-122.138312,No,2015,30,490010.86387519,50109.848955982
37.480121,-122.13837,No,2014,25,408910.351438952,80316.0226159097
37.479995,-122.13843,Yes,2012,30,326668.750747761,37318.3593647917
37.479868,-122.13849,Yes,2005,30,662367.991845667,94635.8909498208
37.47974,-122.13855,No,2012,30,214668.123696786,43194.7081267217
37.479597,-122.138617,No,2005,15,662367.995153618,94635.8909498208
37.479427,-122.138698,Yes,2015,31,490010.863917779,77905.7184927663
37.479523,-122.139019,Yes,2018,30,583903.103570338,181029.028382323
37.479693,-122.13894,No,2006,30,680449.21875,141729.549685329
37.479837,-122.138873,Yes,2007,15,583192.804641606,129491.080758933
37.479964,-122.138813,No,2012,30,214668.123696243,36454.0494490358
37.480092,-122.138753,No,1993,30,234403.114186851,27389.5350865051
37.480224,-122.138685,No,2016,30,546157.976642348,116073.388276175
37.480374,-122.13862,No,2012,30,190136.15797546,31597.9280674846
37.480536,-122.138565,Yes,2006,30,1176085.06944444,238495.267013888
37.480712,-122.138564,No,2006,30,680449.21875,141910.939805772
37.480526,-122.137045,No,2012,17,237776.022518382,138859.926470588
37.480392,-122.137138,No,2016,30,546157.976642348,67211.0191369418
37.48027,-122.137225,No,2012,30,190136.15797546,28805.1084355828
37.480153,-122.137322,No,2012,30,214668.123695971,30691.2714876033
37.480037,-122.137417,No,2013,30,347498.840987821,76518.3724034907
37.479917,-122.137499,No,2016,16,546157.976642348,67318.2749669801
37.479789,-122.137567,No,2012,30,162090.140264026,30374.5744224422
37.479654,-122.137642,No,2015,30,490010.863896485,95721.0039364265
37.479503,-122.13772,Yes,2008,30,377565.570382205,80403.8467647919
37.479358,-122.137803,No,2010,30,334868.889113081,77814.2790384121
37.479196,-122.137894,Yes,2018,30,583903.103570201,77368.3572739907
37.479285,-122.138211,No,2016,20,546157.976642348,55832.869082985
37.479455,-122.138132,No,2018,25,583903.10357027,98057.4353363307
37.47961,-122.138059,No,1997,30,226652.476635514,37199.7070404984
37.479752,-122.137992,No,2012,30,326668.750753366,29330.6725785517
37.480008,-122.137873,No,2013,30,347498.840987821,50370.1750966916
37.480135,-122.137806,No,2012,30,222848.79652227,32618.3425970873
37.48027,-122.137726,No,2012,30,214668.123696107,35748.6316804407
37.480396,-122.137574,No,2019,30,617389.803525817,91688.4802293698
37.480512,-122.137369,No,2012,30,326668.750756169,58628.2991715811
37.48157,-122.135857,No,2010,30,334868.04987603,75496.7135965073
37.481638,-122.136143,No,2012,30,214668.123696175,34259.4163911845
37.481455,-122.136079,No,2003,15,415844.844818115,70103.1788586956
37.481294,-122.136047,No,2012,30,222849.24812502,29701.4689320388
37.481136,-122.136099,No,2012,30,222849.473926396,34061.9813106796
37.480985,-122.136193,No,2005,30,662367.996807594,94635.8909498208
37.480856,-122.136276,No,2012,20,326668.750754768,45032.2365567044
37.480613,-122.136426,No,2017,30,576220.269663838,56866.9987761096
37.480493,-122.136503,No,2007,30,583192.804641606,129491.080758933
37.480366,-122.136584,No,2000,30,344220.020325203,43675.4229674796
37.480238,-122.136661,No,2013,31,347498.840987821,54391.2746558377
37.480118,-122.136736,No,2012,30,214668.123696209,34259.4163911845
37.479994,-122.136813,No,2012,30,222849.586827083,43401.238592233
37.479869,-122.136889,No,2015,30,490010.863885837,38553.8645329238
37.479744,-122.136969,No,2015,30,490010.863891161,78744.8649674917
37.479622,-122.137045,No,2006,30,680449.21875,141910.939805772
37.479491,-122.137124,No,2016,30,546157.976642348,64858.1649285229
37.479343,-122.137219,Yes,2010,30,334867.630257504,43007.3042246028
37.479191,-122.137313,Yes,2007,30,583192.804641606,181000.829692006
37.479036,-122.137411,Yes,2012,30,162090.140264026,40278.8409240924
37.481677,-122.135719,No,2012,15,326668.750755468,48900.9772903473
37.481814,-122.135542,No,2018,30,583903.103570304,66661.509834453
37.482024,-122.134773,No,2017,30,576220.269663838,80663.0995430809
37.482351,-122.134559,No,2010,30,334867.840066767,59963.4331547859
37.482515,-122.134413,No,2007,30,583192.804641606,129491.080758933
37.482602,-122.134203,No,2012,30,214668.123696226,39432.4800275482
37.482621,-122.133954,Yes,2016,30,546157.976642348,106593.101909527
37.482625,-122.133732,No,2012,30,326668.750755819,48208.1918081483
37.481704,-122.135012,No,2017,30,576220.269663838,66949.8862189947
37.481544,-122.135107,No,2017,20,576220.269663838,57044.9776028067
37.481425,-122.135191,No,2015,31,490010.863888499,87845.1455380837
37.481305,-122.135272,No,2006,30,680449.21875,141910.939805772
37.481184,-122.135355,No,2018,30,583903.103570321,126004.551685138
37.481064,-122.135438,No,2009,30,337469.978954679,39246.6139174128
37.480943,-122.135519,No,2012,30,214668.123696217,37237.8469696969
37.480817,-122.135602,No,2013,30,347498.840987821,40685.571414467
37.480693,-122.135683,No,2005,30,662367.997634581,114477.540860215
37.480568,-122.135761,No,2019,30,617389.803525817,111322.00592982
37.480445,-122.135839,No,2012,30,214668.123696213,36021.0946280991
37.480311,-122.135919,No,1997,30,227285.584112149,21135.66
37.482189,-122.133619,No,2007,30,583192.804641606,170890.847536919
37.48197,-122.133652,No,2012,30,222849.530376739,35229.3884708737
37.481806,-122.133642,No,2015,30,490010.863887168,51133.0588945096
37.481629,-122.133617,No,2015,30,490010.863887834,40905.5325145453
37.48178,-122.133963,No,2012,30,190136.15797546,37274.9989263803
37.481498,-122.134183,No,2012,30,162090.140264026,31774.1389438943
37.481255,-122.134166,No,2007,30,583192.804641606,129491.080758933
37.481266,-122.133686,No,1989,30,238754.753654233,46451.6878225806
37.481098,-122.133776,No,2003,30,415845.29423921,62346.6626086956
37.48094,-122.133844,No,2012,30,214668.123696215,26809.6075757575
37.480932,-122.134118,No,2012,30,162090.140264026,27056.756930693
37.481025,-122.134395,No,2012,30,190136.15797546,29461.7535276073
37.480811,-122.134656,No,2019,30,617389.803525817,140317.598814036
37.480552,-122.134676,No,2017,30,576220.269663838,51220.3164980417
37.480446,-122.134361,No,2014,30,408907.906291742,28264.9583502297
37.480451,-122.134069,No,2016,26,546157.976642348,95598.8148262342
37.480291,-122.134133,Yes,2016,25,546157.976642348,74866.8273842013
37.480061,-122.134171,No,2005,30,662367.998048075,159077.288172043
37.480136,-122.134354,Yes,2017,30,576220.269663838,80663.0995430809
37.480203,-122.13452,No,2018,30,583903.103570313,99356.1342774196
37.480264,-122.134674,No,2012,31,326668.750755994,40966.4001236966
37.480325,-122.134829,No,2012,30,214668.123696216,39824.3787878788
37.480389,-122.134993,No,2014,30,408909.128865347,48058.6703754393
37.480442,-122.135261,No,2006,30,952628.90625,254105.612152777
37.480596,-122.135158,No,2004,30,378712.982089461,103913.91090524
37.480739,-122.135062,No,2006,30,680449.21875,191244.873263888
37.480882,-122.134967,No,2005,40,662367.997841328,69042.5455197132
37.481025,-122.134865,No,2017,30,576220.269663838,73250.9999592036
37.48116,-122.134777,No,2006,30,680449.21875,165720.467013888
37.481281,-122.134695,No,2013,20,347498.840987821,50658.6427538129
37.481524,-122.13453,No,2016,20,546157.976642348,74866.8273842013
37.481644,-122.134447,No,2012,30,326668.750756082,31388.9653910816
37.481762,-122.134369,No,2004,30,378701.334084409,48444.6735839068
37.481895,-122.134277,No,2017,30,576220.269663838,69974.420814295
37.482047,-122.13418,No,2012,15,326668.750756125,48208.1918081483
37.482189,-122.133825,No,2012,30,214668.123696216,34964.8341597796
37.482237,-122.133125,No,2017,30,576220.269663838,80663.0995430809
37.482071,-122.133083,No,2007,40,895209.123091317,204056.711954162
37.481938,-122.133056,No,2006,30,862910.416666666,200692.532638888
37.481798,-122.13304,No,1999,30,237537.769990808,48354.9705882353
37.48165,-122.133035,Yes,1994,30,188947.351288377,31719.2143049932
37.4815,-122.133053,No,2006,30,680449.21875,142092.329926215
37.481347,-122.133087,Yes,2015,30,490010.863888166,46019.2957045275
37.481201,-122.133141,No,2013,22,347498.840987821,56746.7061303159
37.481061,-122.133199,No,2018,30,583903.103570308,120093.232367078
37.480929,-122.133263,No,2016,30,546157.976642348,70997.7144416621
37.480798,-122.133321,No,2015,15,490010.863888333,90355.7254542923
37.480666,-122.13338,No,2019,30,2031424.43293162,310346.220756717
37.480535,-122.133441,Yes,2017,31,576220.269663838,57439.626305483
37.480404,-122.133499,Yes,2012,30,326668.750756147,52643.4351507443
37.480276,-122.133555,Yes,2018,30,583903.103570306,122841.704492507
37.480149,-122.133613,No,1992,30,255905.38132573,60851.4026372059
37.480021,-122.133672,Yes,2012,30,214668.123696216,32374.5699724517
37.479256,-122.139405,No,2012,30,162090.140264026,27101.4714521452
37.479137,-122.139053,Yes,2003,30,415845.518949757,44555.4203804347
37.479089,-122.138892,No,2012,30,162090.140264026,23832.8399339934
37.47904,-122.13873,No,2016,30,546157.976642348,72545.5854204252
37.478992,-122.138569,No,2012,30,214668.123696216,21166.2654269972
37.478589,-122.136984,No,2007,30,583192.804641606,170834.651927732
37.478462,-122.137059,No,2017,30,576220.269663838,126641.331592689
37.478083,-122.137293,No,2016,31,546157.976642348,61840.3245738666
37.477946,-122.137372,No,1998,30,200526.11196319,49220.1212269938
37.47781,-122.137438,No,2012,31,326668.750756136,70228.6203036664
37.477675,-122.137501,No,2017,30,576220.269663838,80663.0995430809
37.47738,-122.137534,No,2007,30,583192.804641606,145114.052290418
37.477235,-122.137536,No,2016,30,546157.976642348,116073.388276175
37.477089,-122.137536,No,2015,30,490010.863888416,78831.752068417
37.476948,-122.13753,No,2019,25,617389.803525817,67133.854343906
37.476811,-122.137526,No,2008,30,377565.570382205,40850.0776115521
37.476674,-122.137521,No,2012,30,190136.15797546,41464.2283742331
37.476536,-122.137517,No,2012,30,214668.123696216,34494.5556473829
37.476399,-122.137512,No,2006,30,680449.21875,106351.692708333
37.476262,-122.137508,No,2006,40,680449.21875,83397.2003472222
37.480169,-122.136007,No,2017,30,576220.269663838,84091.1265094647
37.480023,-122.136098,No,2015,30,490010.863888458,78831.752068417
37.479871,-122.136192,No,2018,30,583903.103570305,83402.6941901261
37.479734,-122.136277,No,2005,40,662367.997737955,182232.527956989
37.47961,-122.136353,No,2005,41,662367.997686268,189457.007168458
37.479471,-122.136441,No,2006,30,680449.21875,142001.634865993
37.479321,-122.136531,No,2007,30,583192.804641606,169944.67030317
37.479178,-122.136621,No,2018,30,583903.103570306,146277.636027669
37.479035,-122.136709,No,2012,30,162090.140264026,27570.9739273927
37.478872,-122.136815,No,2014,30,408909.74015215,50148.1529002771
37.480028,-122.135136,No,2012,30,214668.123696216,46919.6125344352
37.479868,-122.135234,No,2005,30,662367.997660425,188696.68172043
37.479721,-122.135325,No,2004,30,378707.158086935,88109.0011116993
37.479572,-122.135417,No,2005,30,662367.997647503,77826.5243727598
37.479433,-122.135503,No,2018,15,583903.103570305,104948.039481177
37.479311,-122.135579,No,2018,30,583903.103570306,93854.8736196123
37.479194,-122.135652,No,2012,30,222849.558601911,38938.7836165048
37.479071,-122.135727,No,2012,30,162090.140264026,27333.9869636963
37.478949,-122.135803,No,2006,30,680449.21875,164643.845138888
37.478823,-122.135881,No,2012,30,162090.140264026,28550.2219471947
37.478683,-122.135968,No,2012,31,326668.750756131,43209.986497905
37.478535,-122.136059,No,2019,30,617389.803525817,91081.1594440989
37.478392,-122.136148,No,2012,30,190136.15797546,60232.6412576687
37.478245,-122.136242,No,2010,30,334867.735162136,27802.0866658106
37.478356,-122.136557,No,2018,30,583903.103570305,98057.4353363307
37.478513,-122.136457,No,1988,30,245086.98224852,41328.0786982248
37.478656,-122.136369,No,2010,30,334867.787614451,38332.4081428623
37.478805,-122.136277,No,2007,30,583192.804641606,119036.6758785
37.47907,-122.136113,No,2017,30,576220.269663838,80663.0995430809
37.479193,-122.136037,No,2013,20,347498.840987821,50514.4089252523
37.479315,-122.135961,No,2005,30,662367.997641042,94762.6696684587
37.479433,-122.135888,No,2017,30,576220.269663838,85502.7970789817
37.479554,-122.135813,No,2006,40,680449.21875,64075.8027777777
37.479842,-122.135634,No,2004,7,378704.246085672,67391.0566437268
37.47999,-122.135543,No,2012,30,214668.123696216,27906.9241046832
37.480148,-122.135443,No,2006,30,680449.21875,92687.6003472222
37.477783,-122.13646,No,2018,30,583903.103570306,78338.4697360089
37.47759,-122.136524,No,2010,30,334867.813840609,33307.0812543566
37.477434,-122.136561,No,2012,30,162090.140264026,25232.4044554455
37.477287,-122.136587,No,2019,30,617389.803525817,170019.082872755
37.477144,-122.1366,No,2014,31,408910.045795551,49781.3059272776
37.477001,-122.136606,No,2007,30,583192.804641606,117405.696337452
37.47686,-122.136601,No,2012,30,214668.123696216,44683.9234159779
37.476724,-122.136595,No,2016,30,546157.976642348,122215.195806788
37.476586,-122.13659,No,2008,15,377565.570382205,82177.146393687
37.476449,-122.136585,No,2012,30,214668.123696216,31982.6712121212
37.476294,-122.136579,No,2012,30,190136.15797546,31074.274386503
37.476286,-122.136924,No,2018,30,583903.103570306,90513.9746402928
37.476454,-122.136931,No,2006,30,680449.21875,141956.287335883
37.476613,-122.136936,No,2012,30,326668.750756128,48208.1918081483
37.476757,-122.136941,No,2011,30,325353.405460099,23672.3354776183
37.4769,-122.136948,No,2012,30,162090.140264026,27101.4714521452
37.477048,-122.136949,No,2012,30,214668.123696216,28220.4431129476
37.477203,-122.136941,No,2012,30,214668.123696216,40959.0190082644
37.477376,-122.136922,No,1994,30,189000.917916034,31719.2143049932
37.477546,-122.136885,No,2017,31,576220.269663838,112899.376346279
37.477711,-122.136841,No,2012,30,190136.15797546,33954.3696319018
37.477894,-122.136776,No,2005,30,662367.997644273,92508.5752688171
37.479738,-122.134356,No,2015,20,490010.863888478,78831.752068417
37.479605,-122.134436,No,2012,30,162090.140264026,26775.0554455445
37.479481,-122.134513,No,2012,30,326668.75075613,63045.8393076474
37.479358,-122.134589,No,2005,30,662367.997642657,92822.1401433691
37.479234,-122.134666,No,2007,30,583192.804641606,129491.080758933
37.47911,-122.134743,No,2008,30,377565.570382205,78914.9798655847
37.478987,-122.134819,No,2010,31,334867.826953688,37909.9029148475
37.478862,-122.134897,No,1990,30,178572.365746939,30280.4310252486
37.478738,-122.134973,No,2006,30,680449.21875,162672.054513888
37.478616,-122.135048,No,2006,30,680449.21875,141978.961100938
